"COUNTRY","Country","ISC11A","ISCED-A 2011","SEX","Gender","AGE","Age","PIAAC_CATEGORY","Category","INDICATOR","Indicator","MEASURE","Measure","YEAR","Reference year","Value","Flag Codes","Flags"
"ESP","Spain","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",66,,
"ESP","Spain","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",69,,
"ESP","Spain","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",72,,
"ESP","Spain","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",69,,
"ESP","Spain","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",7,,
"ESP","Spain","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",11,,
"ESP","Spain","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",16,,
"ESP","Spain","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",11,,
"ESP","Spain","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",95,,
"ESP","Spain","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",97,,
"ESP","Spain","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",98,,
"ESP","Spain","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",97,,
"ESP","Spain","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",23,,
"ESP","Spain","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",38,,
"ESP","Spain","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",40,,
"ESP","Spain","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",33,,
"SWE","Sweden","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",78,,
"SWE","Sweden","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",91,,
"SWE","Sweden","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",97,,
"SWE","Sweden","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",91,,
"SWE","Sweden","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",62,,
"SWE","Sweden","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",62,,
"SWE","Sweden","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",63,,
"SWE","Sweden","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",62,,
"SWE","Sweden","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",27,,
"SWE","Sweden","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",38,,
"SWE","Sweden","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",40,,
"SWE","Sweden","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",37,,
"SWE","Sweden","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",94,,
"SWE","Sweden","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",98,,
"SWE","Sweden","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",98,,
"SWE","Sweden","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",98,,
"SWE","Sweden","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",38,,
"SWE","Sweden","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",45,,
"SWE","Sweden","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",45,,
"SWE","Sweden","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",44,,
"GBR","United Kingdom","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",62,,
"GBR","United Kingdom","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",81,,
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",92,,
"GBR","United Kingdom","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",81,,
"GBR","United Kingdom","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",48,"r","Data below a reliability threshold"
"GBR","United Kingdom","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",51,"r","Data below a reliability threshold"
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",50,"r","Data below a reliability threshold"
"GBR","United Kingdom","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",50,"r","Data below a reliability threshold"
"GBR","United Kingdom","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",12,"r","Data below a reliability threshold"
"GBR","United Kingdom","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",18,"r","Data below a reliability threshold"
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",33,"r","Data below a reliability threshold"
"GBR","United Kingdom","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",23,"r","Data below a reliability threshold"
"GBR","United Kingdom","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",88,"r","Data below a reliability threshold"
"GBR","United Kingdom","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",94,"r","Data below a reliability threshold"
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",94,"r","Data below a reliability threshold"
"GBR","United Kingdom","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",92,"r","Data below a reliability threshold"
"GBR","United Kingdom","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",34,"r","Data below a reliability threshold"
"GBR","United Kingdom","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",45,"r","Data below a reliability threshold"
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",44,"r","Data below a reliability threshold"
"GBR","United Kingdom","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",42,"r","Data below a reliability threshold"
"EST","Estonia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",52,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",76,,
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",91,,
"EST","Estonia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",79,,
"EST","Estonia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",46,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",41,,
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",40,,
"EST","Estonia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",41,,
"EST","Estonia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",10,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",15,,
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",23,,
"EST","Estonia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",18,,
"EST","Estonia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",89,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",92,,
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",96,,
"EST","Estonia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",93,,
"EST","Estonia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",22,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",25,,
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",31,,
"EST","Estonia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",27,,
"ISR","Israel","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2017","2017",,"c","Data below the publication limit"
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2017","2017",50,,
"ISR","Israel","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2017","2017",61,,
"ISR","Israel","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2017","2017",55,,
"ISR","Israel","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2017","2017",75,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2017","2017",79,,
"ISR","Israel","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2017","2017",79,,
"ISR","Israel","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2017","2017",79,,
"ISR","Israel","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2017","2017",,"c","Data below the publication limit"
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2017","2017",27,,
"ISR","Israel","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2017","2017",38,,
"ISR","Israel","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2017","2017",33,,
"ISR","Israel","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2017","2017",88,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2017","2017",92,,
"ISR","Israel","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2017","2017",93,,
"ISR","Israel","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2017","2017",92,,
"ISR","Israel","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2017","2017",51,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2017","2017",45,,
"ISR","Israel","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2017","2017",53,,
"ISR","Israel","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2017","2017",50,,
"LVA","Latvia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",49,,
"LVA","Latvia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",68,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",91,,
"LVA","Latvia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",74,,
"LVA","Latvia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",39,,
"LVA","Latvia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",32,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",32,,
"LVA","Latvia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",33,,
"LVA","Latvia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",5,,
"LVA","Latvia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",6,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",13,,
"LVA","Latvia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",8,,
"LVA","Latvia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",86,,
"LVA","Latvia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",92,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",95,,
"LVA","Latvia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",93,,
"LVA","Latvia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",14,,
"LVA","Latvia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",16,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",28,,
"LVA","Latvia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",20,,
"LTU","Lithuania","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",40,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",61,,
"LTU","Lithuania","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",90,,
"LTU","Lithuania","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",70,,
"LTU","Lithuania","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",40,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",28,,
"LTU","Lithuania","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",27,,
"LTU","Lithuania","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",28,,
"LTU","Lithuania","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",8,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",14,,
"LTU","Lithuania","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",29,,
"LTU","Lithuania","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",19,,
