"COUNTRY","Country","ISC11A","ISCED-A 2011","SEX","Gender","AGE","Age","PIAAC_CATEGORY","Category","INDICATOR","Indicator","MEASURE","Measure","YEAR","Reference year","Value","Flag Codes","Flags"
"EST","Estonia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2018","2018",36,,
"EST","Estonia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2018","2018",1.4,,
"IND","India","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","VALUE","Value","2016","2016",74,,
"IND","India","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","SE","SE","2016","2016",1.9,,
"IND","India","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","VALUE","Value","2016","2016",80,,
"IND","India","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","SE","SE","2016","2016",3.1,,
"IND","India","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","VALUE","Value","2016","2016",78,,
"IND","India","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","SE","SE","2016","2016",4.3,,
"IND","India","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","VALUE","Value","2016","2016",75,,
"IND","India","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","SE","SE","2016","2016",1.6,,
"IND","India","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2016","2016",16,,
"IND","India","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2016","2016",1.7,,
"IND","India","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2016","2016",16,,
"IND","India","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2016","2016",2.8,,
"IND","India","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2016","2016",20,,
"IND","India","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2016","2016",3.7,,
"IND","India","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2016","2016",16,,
"IND","India","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2016","2016",1.4,,
"ISR","Israel","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","VALUE","Value","2016","2016",48,,
"ISR","Israel","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","SE","SE","2016","2016",5.2,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","VALUE","Value","2016","2016",69,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","SE","SE","2016","2016",2.6,,
"ISR","Israel","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","VALUE","Value","2016","2016",75,,
"ISR","Israel","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","SE","SE","2016","2016",2.1,,
"ISR","Israel","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","VALUE","Value","2016","2016",69,,
"ISR","Israel","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","SE","SE","2016","2016",1.6,,
"ISR","Israel","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2016","2016",26,,
"ISR","Israel","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2016","2016",4.9,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2016","2016",27,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2016","2016",2.9,,
"ISR","Israel","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2016","2016",35,,
"ISR","Israel","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2016","2016",2.7,,
"ISR","Israel","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2016","2016",31,,
"ISR","Israel","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2016","2016",1.8,,
"LVA","Latvia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","VALUE","Value","2016","2016",51,,
"LVA","Latvia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","SE","SE","2016","2016",4.6,,
"LVA","Latvia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","VALUE","Value","2016","2016",57,,
"LVA","Latvia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","SE","SE","2016","2016",2.6,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","VALUE","Value","2016","2016",71,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","SE","SE","2016","2016",3,,
"LVA","Latvia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","VALUE","Value","2016","2016",60,,
"LVA","Latvia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","SE","SE","2016","2016",1.9,,
"LVA","Latvia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2016","2016",10,,
"LVA","Latvia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2016","2016",2.8,,
"LVA","Latvia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2016","2016",15,,
"LVA","Latvia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2016","2016",2,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2016","2016",21,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2016","2016",2.9,,
"LVA","Latvia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2016","2016",16,,
"LVA","Latvia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2016","2016",1.4,,
"LTU","Lithuania","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","VALUE","Value","2016","2016",63,,
"LTU","Lithuania","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","SE","SE","2016","2016",4.4,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","VALUE","Value","2016","2016",66,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","SE","SE","2016","2016",2.4,,
"LTU","Lithuania","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","VALUE","Value","2016","2016",73,,
"LTU","Lithuania","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","SE","SE","2016","2016",3.2,,
"LTU","Lithuania","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","VALUE","Value","2016","2016",68,,
"LTU","Lithuania","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","SE","SE","2016","2016",1.8,,
"LTU","Lithuania","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2016","2016",5,,
"LTU","Lithuania","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2016","2016",2.4,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2016","2016",8,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2016","2016",1.5,,
"LTU","Lithuania","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2016","2016",16,,
"LTU","Lithuania","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2016","2016",3,,
"LTU","Lithuania","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2016","2016",9,,
"LTU","Lithuania","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2016","2016",1.2,,
"SVN","Slovenia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","VALUE","Value","2018","2018",21,,
"SVN","Slovenia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","SE","SE","2018","2018",4.5,,
"SVN","Slovenia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","VALUE","Value","2018","2018",29,,
"SVN","Slovenia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","SE","SE","2018","2018",2.1,,
"SVN","Slovenia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","VALUE","Value","2018","2018",42,,
"SVN","Slovenia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","SE","SE","2018","2018",2.9,,
"SVN","Slovenia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","VALUE","Value","2018","2018",33,,
"SVN","Slovenia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_INTEREST","""Percentage of adults who reported being interested in politics, by educational attainment""","SE","SE","2018","2018",1.6,,
"SVN","Slovenia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2018","2018",21,,
"SVN","Slovenia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2018","2018",4.5,,
"SVN","Slovenia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2018","2018",14,,
"SVN","Slovenia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2018","2018",1.6,,
"SVN","Slovenia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2018","2018",37,,
"SVN","Slovenia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2018","2018",2.8,,
"SVN","Slovenia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","VALUE","Value","2018","2018",23,,
"SVN","Slovenia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","ESS_ISSP_PERC_POL_EFFICACY","""Percentage of adults who reported that the political system allows having a say in what the government does, by educational attainment""","SE","SE","2018","2018",1.5,,
