"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,-1.315638,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,-4.196827,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,-13.437939,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,-2.111373,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,5.92957,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,21.331655,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,9.926894,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,1.010961,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,2.319228,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,10.325567,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,11.339484,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-0.366588,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,-4.935817,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,5.725618,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,-4.877377,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,5.989708,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,2.190129,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,-15.205489,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,1.453624,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,3.090219,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,6.831228,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,-2.98179,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,9.230008,,
"AUT","Austria","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,3.816625,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,-3.91513,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,-13.479713,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,-0.461541,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,-2.967604,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,-13.048363,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,0.614988,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,8.745349,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,20.305176,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,8.776358,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,0.854933,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,3.430562,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,10.813947,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,12.624279,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-1.694017,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,-5.153205,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,8.200252,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,-5.09097,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,5.248942,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,-0.267951,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,-17.469411,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,-0.037498,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,3.807929,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,5.950011,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,-3.957272,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,3.845219,,
"BEL","Belgium","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,5.272116,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1982","1982","PC","Percentage","0","Units",,,-14.444091,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1983","1983","PC","Percentage","0","Units",,,-6.54408,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1984","1984","PC","Percentage","0","Units",,,-7.289911,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,0.823012,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,36.066641,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,20.087432,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,0.885351,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,-3.288813,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,23.292895,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,3.583604,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,9.992675,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,-2.481483,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,4.185453,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,14.037705,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,-4.014601,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,-13.468086,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,-0.30857,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,-2.838308,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,-13.082546,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,0.788352,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,8.343272,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,20.647785,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,9.126528,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,0.916485,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,3.055447,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,10.806785,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,12.743411,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-2.326379,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,-5.630617,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,7.90968,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,-5.103701,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,5.103964,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,-0.186236,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,-17.315707,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,0.328002,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,3.95897,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,6.143849,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,-3.923209,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,6.196211,,
"BEL","Belgium","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,3.485376,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,-4.976945,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,-0.400465,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,2.650701,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,-2.595333,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,-0.874226,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,14.532109,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,10.140553,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,9.693171,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,10.365744,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,10.073465,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,3.858587,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-4.463281,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,10.577973,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,5.966374,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,1.535729,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,-1.211039,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,-6.207472,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,-11.775387,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,-4.524485,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,2.918141,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,2.445098,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,-0.14766,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,1.615118,,
"CAN","Canada","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,11.61026,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1971","1971","PC","Percentage","0","Units",,,8.771771,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1972","1972","PC","Percentage","0","Units",,,7.6583,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1973","1973","PC","Percentage","0","Units",,,6.046086,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1974","1974","PC","Percentage","0","Units",,,17.86474,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1975","1975","PC","Percentage","0","Units",,,10.304292,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1976","1976","PC","Percentage","0","Units",,,12.218542,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1977","1977","PC","Percentage","0","Units",,,-0.872523,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1978","1978","PC","Percentage","0","Units",,,-2.053818,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1979","1979","PC","Percentage","0","Units",,,5.632238,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,10.518615,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,8.687603,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1982","1982","PC","Percentage","0","Units",,,7.670228,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1983","1983","PC","Percentage","0","Units",,,2.678212,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1984","1984","PC","Percentage","0","Units",,,-3.083336,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,-2.138178,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,2.160468,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,9.316647,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,13.102961,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,9.527096,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,6.884785,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,7.406804,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,-3.458759,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,-6.521261,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,-7.020218,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,-0.145173,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,2.219715,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,0.091631,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,-5.073304,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,-0.310421,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,2.509112,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,-2.656767,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,-0.552857,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,14.485982,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,9.973351,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,9.942577,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,10.395425,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,10.02715,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,4.023604,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-4.346937,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,10.698676,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,6.080031,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,1.550207,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,-1.228347,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,-6.053818,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,-11.829997,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,-4.403826,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,3.033261,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,2.59313,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,-0.14556,,
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,2.324718,,
