"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2011","2011",10.9,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2012","2012",10.7,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2013","2013",10.7,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2014","2014",10.3,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2015","2015",10.5,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2016","2016",6.1,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2017","2017",4.6,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2018","2018",5.5,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2019","2019",5.7,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","JPN","Japan","2010","2010",31.5,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","JPN","Japan","2013","2013",37.1,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","JPN","Japan","2016","2016",37,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","JPN","Japan","2019","2019",38,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","KOR","Korea","2010","2010",44,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","KOR","Korea","2011","2011",47.7,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","KOR","Korea","2012","2012",52.1,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","KOR","Korea","2013","2013",49.4,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","KOR","Korea","2014","2014",52.9,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","KOR","Korea","2015","2015",51.7,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","KOR","Korea","2016","2016",50.3,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","KOR","Korea","2017","2017",55,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","KOR","Korea","2018","2018",51.1,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","KOR","Korea","2019","2019",53.1,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","KOR","Korea","2020","2020",51.7,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2010","2010",21.3,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2011","2011",21.8,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2012","2012",21,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2013","2013",22.4,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2014","2014",21.6,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2015","2015",21.4,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2016","2016",21.7,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2017","2017",21.7,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2018","2018",20.2,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2019","2019",21,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2020","2020",18.5,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2010","2010",7.8,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2011","2011",8.5,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2012","2012",7.7,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2013","2013",7.3,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2014","2014",7.9,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2015","2015",7.5,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2016","2016",7.6,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2017","2017",7,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2018","2018",7.3,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2019","2019",8.3,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2020","2020",6.9,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2012","2012",8.1,"D","Difference in methodology"
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2013","2013",8.6,"D","Difference in methodology"
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2014","2014",7,"D","Difference in methodology"
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2015","2015",8.5,"D","Difference in methodology"
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2016","2016",10.1,"D","Difference in methodology"
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2017","2017",9.8,"D","Difference in methodology"
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2018","2018",9.9,"D","Difference in methodology"
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2019","2019",10.9,"D","Difference in methodology"
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2020","2020",11.3,"D","Difference in methodology"
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2021","2021",9.5,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","JPN","Japan","2010","2010",28.6,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","JPN","Japan","2013","2013",33.8,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","JPN","Japan","2016","2016",34.1,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","JPN","Japan","2019","2019",35.3,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2010","2010",9.5,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2011","2011",13.1,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2012","2012",12.6,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2013","2013",12.5,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2014","2014",12,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2015","2015",12.4,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2016","2016",7.7,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2017","2017",5.8,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2018","2018",6.8,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2019","2019",7,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","JPN","Japan","2010","2010",30,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","JPN","Japan","2013","2013",35.4,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","JPN","Japan","2016","2016",35.5,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","JPN","Japan","2019","2019",36.6,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2010","2010",10.3,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2011","2011",10.6,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2012","2012",9.9,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2013","2013",9.8,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2014","2014",10.4,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2015","2015",11.3,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2016","2016",10.7,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2017","2017",10.2,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2018","2018",10.2,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2019","2019",9.9,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2020","2020",8.7,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2011","2011",85.4,"D","Difference in methodology"
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2014","2014",85.2,"D","Difference in methodology"
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2017","2017",85.2,"D","Difference in methodology"
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2010","2010",69.8,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2011","2011",71,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2012","2012",70.4,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2013","2013",70.3,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2014","2014",71,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2015","2015",70.2,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2016","2016",68.3,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2017","2017",69.2,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2018","2018",69.7,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2019","2019",68.5,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2020","2020",70.2,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2010","2010",27.6,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2011","2011",28.6,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2012","2012",27,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2013","2013",28.4,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2014","2014",28.3,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2015","2015",28.7,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2016","2016",27.9,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2017","2017",27.5,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2018","2018",26.9,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2019","2019",26.6,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2020","2020",25,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2010","2010",7.8,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2011","2011",8.5,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2012","2012",6.3,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2013","2013",7.9,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2014","2014",6.9,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2015","2015",6.4,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2016","2016",7.7,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2017","2017",7.2,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2018","2018",7.7,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2019","2019",9.6,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2020","2020",9,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2010","2010",26.7,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2011","2011",27,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2012","2012",26,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2013","2013",27,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2014","2014",26.8,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2015","2015",27.1,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2016","2016",26.5,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2017","2017",26.1,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2018","2018",26.1,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2019","2019",25.9,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2020","2020",23.9,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2010","2010",88.1,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2011","2011",87.6,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2012","2012",88.3,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2013","2013",88.5,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2014","2014",88.2,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2015","2015",88.6,"B; D","Break; Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2016","2016",87.8,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2017","2017",87.9,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2018","2018",88.2,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2019","2019",88.2,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2020","2020",88.8,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","POL","Poland","2010","2010",54.7,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","POL","Poland","2011","2011",54.7,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","POL","Poland","2012","2012",54.3,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","POL","Poland","2013","2013",54.8,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","POL","Poland","2014","2014",55.2,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","POL","Poland","2015","2015",54.6,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","POL","Poland","2016","2016",55.5,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","POL","Poland","2017","2017",56,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","POL","Poland","2018","2018",56.8,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","POL","Poland","2019","2019",57.2,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","POL","Poland","2020","2020",59.1,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2010","2010",22.5,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2011","2011",22.7,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2012","2012",22,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2013","2013",23.5,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2014","2014",22.7,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2015","2015",22.8,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2016","2016",22.9,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2017","2017",22.2,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2018","2018",21.3,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2019","2019",21.2,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","AUT","Austria","2020","2020",19.3,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2010","2010",8.4,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2011","2011",10,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2012","2012",6.8,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2013","2013",9.3,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2014","2014",7.9,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2015","2015",7.9,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2016","2016",9.4,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2017","2017",8.5,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2018","2018",9.1,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2019","2019",11.2,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2020","2020",11.3,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","FIN","Finland","2010","2010",7.2,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","FIN","Finland","2011","2011",7.5,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","FIN","Finland","2012","2012",6.8,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","FIN","Finland","2013","2013",6.7,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","FIN","Finland","2014","2014",6.4,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","FIN","Finland","2015","2015",5.8,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","FIN","Finland","2016","2016",6,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","FIN","Finland","2017","2017",5.6,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","FIN","Finland","2018","2018",5.7,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","FIN","Finland","2019","2019",5.6,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","FIN","Finland","2020","2020",5.6,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2010","2010",25.6,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2011","2011",25.5,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2012","2012",25.1,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2013","2013",25.6,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2014","2014",25.3,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2015","2015",25.5,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2016","2016",25.2,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2017","2017",24.7,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2018","2018",25.3,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2019","2019",25.3,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2020","2020",22.8,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2010","2010",67.3,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2011","2011",67.6,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2012","2012",68.1,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2013","2013",67.1,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2014","2014",68.2,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2015","2015",67.8,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2016","2016",66.3,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2017","2017",67.4,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2018","2018",67.5,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2019","2019",66.6,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2020","2020",68.5,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2012","2012",8.3,"D","Difference in methodology"
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2013","2013",8.2,"D","Difference in methodology"
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2014","2014",6.9,"D","Difference in methodology"
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2015","2015",8.8,"D","Difference in methodology"
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2016","2016",9.8,"D","Difference in methodology"
