"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2011","2011",59.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2012","2012",59.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2013","2013",61.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2014","2014",60.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2015","2015",59.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2016","2016",60.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2017","2017",75.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2018","2018",73.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2019","2019",68.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2010","2010",128.1,"B","Break"
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2011","2011",127.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2012","2012",162.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2013","2013",178.1,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2014","2014",162.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2015","2015",178.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2016","2016",176.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2017","2017",106.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2018","2018",129.6,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2019","2019",145,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2010","2010",37.4,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2011","2011",38.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2012","2012",41.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2013","2013",44.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2014","2014",43,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2015","2015",40.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2016","2016",47.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2017","2017",47,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2018","2018",52.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2019","2019",54.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2010","2010",77.9,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2011","2011",77.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2012","2012",81.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2013","2013",81.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2014","2014",84.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2015","2015",86.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2016","2016",85.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2017","2017",91,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2018","2018",90.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2019","2019",90,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2010","2010",61.2,"B","Break"
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2011","2011",62.2,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2012","2012",64.4,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2013","2013",65.1,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2014","2014",68,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2015","2015",69.8,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2016","2016",69.2,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2017","2017",70.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2018","2018",72.3,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2019","2019",72.7,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2010","2010",2708,"B","Break"
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2011","2011",2717,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2012","2012",2807,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2013","2013",2868,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2014","2014",2907,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2015","2015",2970,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2016","2016",2970,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2017","2017",2928,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2018","2018",2971,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2019","2019",2992,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2010","2010",56.2,"B","Break"
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2011","2011",55.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2012","2012",55.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2013","2013",54.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2014","2014",53.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2015","2015",53.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2016","2016",56.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2017","2017",52.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2018","2018",52.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2019","2019",51.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2010","2010",69.8,"B","Break"
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2011","2011",104.8,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2012","2012",123.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2013","2013",100.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2014","2014",104.6,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2015","2015",123.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2016","2016",135.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2017","2017",122.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2018","2018",122.8,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2019","2019",114.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2010","2010",43.3,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2011","2011",41.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2012","2012",40.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2013","2013",43.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2014","2014",46.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2015","2015",56.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2016","2016",49.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2017","2017",55.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2018","2018",57.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2019","2019",58.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CRI","Costa Rica","2010","2010",87.9,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CRI","Costa Rica","2011","2011",90,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CRI","Costa Rica","2012","2012",87.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CRI","Costa Rica","2013","2013",90.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CRI","Costa Rica","2014","2014",91.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CRI","Costa Rica","2015","2015",94.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CRI","Costa Rica","2016","2016",97.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CRI","Costa Rica","2017","2017",106.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CRI","Costa Rica","2018","2018",103.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CRI","Costa Rica","2019","2019",102.6,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CRI","Costa Rica","2010","2010",75.6,"B","Break"
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CRI","Costa Rica","2011","2011",74.3,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CRI","Costa Rica","2012","2012",74.3,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CRI","Costa Rica","2013","2013",73.8,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CRI","Costa Rica","2014","2014",76.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CRI","Costa Rica","2015","2015",75.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CRI","Costa Rica","2016","2016",79.4,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CRI","Costa Rica","2017","2017",80.4,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CRI","Costa Rica","2018","2018",81.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CRI","Costa Rica","2019","2019",80.8,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CRI","Costa Rica","2010","2010",2845,"B","Break"
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CRI","Costa Rica","2011","2011",2847,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CRI","Costa Rica","2012","2012",2843,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CRI","Costa Rica","2013","2013",2847,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CRI","Costa Rica","2014","2014",2890,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CRI","Costa Rica","2015","2015",2896,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CRI","Costa Rica","2016","2016",2978,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CRI","Costa Rica","2017","2017",3010,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CRI","Costa Rica","2018","2018",3005,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CRI","Costa Rica","2019","2019",2996,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2010","2010",49.1,"B","Break"
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2011","2011",53.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2012","2012",57,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2013","2013",59.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2014","2014",57.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2015","2015",52.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2016","2016",48.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2017","2017",49.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2018","2018",58.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2019","2019",59.8,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2010","2010",36.2,"B","Break"
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2011","2011",39.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2012","2012",37.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2013","2013",37.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2014","2014",44.8,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2015","2015",39.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2016","2016",41.8,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2017","2017",48.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2018","2018",45.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2019","2019",49,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2010","2010",101.4,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2011","2011",106.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2012","2012",104.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2013","2013",108.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2014","2014",126.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2015","2015",132.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2016","2016",133,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2017","2017",117.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2018","2018",114.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2019","2019",88.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","LVA","Latvia","2010","2010",120,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","LVA","Latvia","2011","2011",119.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","LVA","Latvia","2012","2012",118,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","LVA","Latvia","2013","2013",119.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","LVA","Latvia","2014","2014",122.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","LVA","Latvia","2015","2015",125,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","LVA","Latvia","2016","2016",124,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","LVA","Latvia","2017","2017",127.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","LVA","Latvia","2018","2018",128.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","LVA","Latvia","2019","2019",132.3,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","LVA","Latvia","2010","2010",96.3,"B","Break"
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","LVA","Latvia","2011","2011",96.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","LVA","Latvia","2012","2012",92.1,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","LVA","Latvia","2013","2013",91.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","LVA","Latvia","2014","2014",98.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","LVA","Latvia","2015","2015",94.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","LVA","Latvia","2016","2016",103.3,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","LVA","Latvia","2017","2017",102.4,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","LVA","Latvia","2018","2018",96.1,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","LVA","Latvia","2019","2019",94.5,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2010","2010",3136,"B","Break"
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2011","2011",3148,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2012","2012",3108,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2013","2013",3175,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2014","2014",3208,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2015","2015",3174,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2016","2016",3226,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2017","2017",3216,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2018","2018",3229,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2019","2019",3253,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2010","2010",85.1,"B","Break"
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2011","2011",89.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2012","2012",89.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2013","2013",90.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2014","2014",92.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2015","2015",91,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2016","2016",92.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2017","2017",92.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2018","2018",94.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2019","2019",98.1,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2010","2010",28.4,"B","Break"
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2011","2011",28,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2012","2012",39.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2013","2013",33.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2014","2014",41.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2015","2015",37.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2016","2016",53.1,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2017","2017",46.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2018","2018",53,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2019","2019",47.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2010","2010",89.6,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2011","2011",104.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2012","2012",107.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2013","2013",103.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2014","2014",99.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2015","2015",79.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2016","2016",103.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2017","2017",95.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2018","2018",104.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2019","2019",96.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","LTU","Lithuania","2010","2010",97.9,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","LTU","Lithuania","2011","2011",98.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","LTU","Lithuania","2012","2012",92,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","LTU","Lithuania","2013","2013",92.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","LTU","Lithuania","2014","2014",95,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","LTU","Lithuania","2015","2015",97.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","LTU","Lithuania","2016","2016",97.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","LTU","Lithuania","2017","2017",101.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","LTU","Lithuania","2018","2018",104.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","LTU","Lithuania","2019","2019",106.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","LTU","Lithuania","2010","2010",114.4,"B","Break"
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","LTU","Lithuania","2011","2011",113.4,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","LTU","Lithuania","2012","2012",115.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","LTU","Lithuania","2013","2013",116.8,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","LTU","Lithuania","2014","2014",120.4,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","LTU","Lithuania","2015","2015",122.2,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","LTU","Lithuania","2016","2016",125.2,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","LTU","Lithuania","2017","2017",126.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","LTU","Lithuania","2018","2018",124.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","LTU","Lithuania","2019","2019",116,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LTU","Lithuania","2010","2010",3290,"B","Break"
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LTU","Lithuania","2011","2011",3362,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LTU","Lithuania","2012","2012",3330,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LTU","Lithuania","2013","2013",3364,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LTU","Lithuania","2014","2014",3387,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LTU","Lithuania","2015","2015",3382,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LTU","Lithuania","2016","2016",3398,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LTU","Lithuania","2017","2017",3426,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LTU","Lithuania","2018","2018",3412,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LTU","Lithuania","2019","2019",3410,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","LVA","Latvia","2010","2010",41.1,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","LVA","Latvia","2012","2012",31.1,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","LVA","Latvia","2014","2014",43.2,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","LVA","Latvia","2016","2016",48.7,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","LVA","Latvia","2018","2018",42,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","LVA","Latvia","2020","2020",39.1,,
"FOODFRUT","Fruits consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","LVA","Latvia","2010","2010",26.3,,
"FOODFRUT","Fruits consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","LVA","Latvia","2012","2012",24.4,,
"FOODFRUT","Fruits consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","LVA","Latvia","2014","2014",26.8,,
"FOODFRUT","Fruits consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","LVA","Latvia","2016","2016",38.3,,
"FOODFRUT","Fruits consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","LVA","Latvia","2018","2018",29.8,,
"FOODFRUT","Fruits consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","LVA","Latvia","2020","2020",39.9,,
