"LOCATION","Country","MEA","Overall measure","VAR","Components","POP","Age","SEX","Sex","EDU","Education","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,47.1571235656738,,
"PRT","Portugal","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,36.6073760986328,,
"PRT","Portugal","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,21.165828704834,,
"PRT","Portugal","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,37.5966186523438,,
"BEL","Belgium","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,38.1058540344238,,
"BEL","Belgium","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,41.5933837890625,,
"BEL","Belgium","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,35.5008201599121,,
"LVA","Latvia","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","WOMEN","Women","TP","Total","2005","2005","PC","Percentage","0","Units",,,4.94063425064087,,
"LVA","Latvia","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","WOMEN","Women","TP","Total","2010","2010","PC","Percentage","0","Units",,,3.95322203636169,,
"LVA","Latvia","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,3.19494462013245,,
"KOR","Korea","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,46.788990020752,,
"SWE","Sweden","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","MEN","Men","TP","Total","2005","2005","PC","Percentage","0","Units",,,8.85761070251465,,
"SWE","Sweden","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","MEN","Men","TP","Total","2010","2010","PC","Percentage","0","Units",,,9.05229473114014,,
"SWE","Sweden","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","MEN","Men","TP","Total","2015","2015","PC","Percentage","0","Units",,,11.6687154769898,,
"ISR","Israel","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","WOMEN","Women","TP","Total","2005","2005","PC","Percentage","0","Units",,,23.7885456085205,,
"ISR","Israel","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,35.64013671875,,
"DNK","Denmark","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,30.9856014251709,,
"DNK","Denmark","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","50_64","Population 50-64","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,25.6661739349365,,
"DNK","Denmark","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,28.1612033843994,,
"ESP","Spain","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,8.13596153259277,,
"ESP","Spain","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,6.90854549407959,,
"ESP","Spain","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,16.0409736633301,,
"IRL","Ireland","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,33.9269638061523,,
"IRL","Ireland","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,31.764274597168,,
"IRL","Ireland","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,38.7861709594727,,
"GRC","Greece","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,49.0317993164062,,
"GRC","Greece","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,41.7569694519043,,
"GRC","Greece","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,46.5878486633301,,
"CHL","Chile","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,40.9024887084961,,
"LTU","Lithuania","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","MEN","Men","TP","Total","2005","2005","PC","Percentage","0","Units",,,50.8178520202637,,
"LTU","Lithuania","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","MEN","Men","TP","Total","2010","2010","PC","Percentage","0","Units",,,51.2257652282715,,
"LTU","Lithuania","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","MEN","Men","TP","Total","2015","2015","PC","Percentage","0","Units",,,49.6403732299805,,
"PRT","Portugal","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,41.5188903808594,,
"PRT","Portugal","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,23.6927146911621,,
"PRT","Portugal","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,49.587230682373,,
"CHL","Chile","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,19.383716583252,,
"ISL","Iceland","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,22.1388053894043,,
"TUR","Türkiye","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","WOMEN","Women","TP","Total","2005","2005","PC","Percentage","0","Units",,,6.34550905227661,,
"TUR","Türkiye","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","WOMEN","Women","TP","Total","2010","2010","PC","Percentage","0","Units",,,5.24140787124634,,
"TUR","Türkiye","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,29.1452503204346,,
"CHL","Chile","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,41.8682403564453,,
"ISR","Israel","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","HS","High skilled","2005","2005","PC","Percentage","0","Units",,,43.1578941345215,,
"ISR","Israel","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","HS","High skilled","2015","2015","PC","Percentage","0","Units",,,39.9280586242676,,
"BEL","Belgium","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","WOMEN","Women","TP","Total","2005","2005","PC","Percentage","0","Units",,,40.1028861999512,,
"BEL","Belgium","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","WOMEN","Women","TP","Total","2010","2010","PC","Percentage","0","Units",,,46.0302848815918,,
"BEL","Belgium","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,42.3967170715332,,
"ESP","Spain","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,40.1143379211426,,
"ESP","Spain","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,38.6646499633789,,
"ESP","Spain","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,35.1458129882812,,
"FRA","France","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","TP","Total","HS","High skilled","2005","2005","PC","Percentage","0","Units",,,10.9831447601318,,
"FRA","France","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","TP","Total","HS","High skilled","2010","2010","PC","Percentage","0","Units",,,9.03084564208984,,
"FRA","France","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","TP","Total","HS","High skilled","2015","2015","PC","Percentage","0","Units",,,13.0820264816284,,
"GRC","Greece","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","MEN","Men","TP","Total","2005","2005","PC","Percentage","0","Units",,,47.2916946411133,,
"GRC","Greece","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","MEN","Men","TP","Total","2010","2010","PC","Percentage","0","Units",,,40.3802947998047,,
"GRC","Greece","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","MEN","Men","TP","Total","2015","2015","PC","Percentage","0","Units",,,44.0566596984863,,
"ISR","Israel","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,46.3894958496094,,
"ISR","Israel","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,41.6967506408691,,
"LTU","Lithuania","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","HS","High skilled","2005","2005","PC","Percentage","0","Units",,,13.3934135437012,,
"LTU","Lithuania","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","HS","High skilled","2010","2010","PC","Percentage","0","Units",,,10.8255586624146,,
"LTU","Lithuania","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","HS","High skilled","2015","2015","PC","Percentage","0","Units",,,13.8016490936279,,
"ISL","Iceland","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","MEN","Men","TP","Total","2015","2015","PC","Percentage","0","Units",,,21.9112281799316,,
"ISL","Iceland","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","HS","High skilled","2015","2015","PC","Percentage","0","Units",,,66.2569961547852,,
"HUN","Hungary","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,48.3015403747559,,
"HUN","Hungary","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,40.5361022949219,,
"HUN","Hungary","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,39.3730087280273,,
"JPN","Japan","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","WOMEN","Women","TP","Total","2005","2005","PC","Percentage","0","Units",,,48.8888893127441,,
"JPN","Japan","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,59.1054306030273,,
"USA","United States","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,42.406322479248,,
"USA","United States","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,29.2877006530762,,
"NLD","Netherlands","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,0.967222094535828,,
"NLD","Netherlands","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","50_64","Population 50-64","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,0.568781971931458,,
"NLD","Netherlands","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,9.97024440765381,,
"LTU","Lithuania","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,37.572093963623,,
"LTU","Lithuania","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,49.8242568969727,,
"LTU","Lithuania","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,43.3227996826172,,
"FRA","France","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,5.83576393127441,,
"FRA","France","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,3.1472339630127,,
"FRA","France","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,11.3536376953125,,
"ISL","Iceland","QWE","Quality of the working environment","1_2_2","Training and learning","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,52.3807373046875,,
"DEU","Germany","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,4.07488965988159,,
"DEU","Germany","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","50_64","Population 50-64","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,2.6848771572113,,
"DEU","Germany","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,3.55032086372376,,
"GBR","United Kingdom","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,51.3375854492188,,
"GBR","United Kingdom","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,50.9944229125977,,
"GBR","United Kingdom","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,45.3952102661133,,
"BEL","Belgium","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,29.1736927032471,,
"BEL","Belgium","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,38.6640815734863,,
"BEL","Belgium","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,40.2400779724121,,
"USA","United States","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","WOMEN","Women","TP","Total","2005","2005","PC","Percentage","0","Units",,,32.8130149841309,,
"USA","United States","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,36.3749122619629,,
"LTU","Lithuania","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,2.22006344795227,,
"LTU","Lithuania","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,0.624065160751343,,
"LTU","Lithuania","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,3.30954146385193,,
"ISL","Iceland","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,19.4715194702148,,
"USA","United States","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","MEN","Men","TP","Total","2005","2005","PC","Percentage","0","Units",,,38.9474105834961,,
"USA","United States","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","MEN","Men","TP","Total","2015","2015","PC","Percentage","0","Units",,,44.6851577758789,,
"PRT","Portugal","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","HS","High skilled","2005","2005","PC","Percentage","0","Units",,,34.2927780151367,,
"PRT","Portugal","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","HS","High skilled","2010","2010","PC","Percentage","0","Units",,,18.0760822296143,,
"PRT","Portugal","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","HS","High skilled","2015","2015","PC","Percentage","0","Units",,,28.7041034698486,,
"PRT","Portugal","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","MEN","Men","TP","Total","2005","2005","PC","Percentage","0","Units",,,35.6118087768555,,
"PRT","Portugal","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","MEN","Men","TP","Total","2010","2010","PC","Percentage","0","Units",,,20.0963172912598,,
"PRT","Portugal","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","MEN","Men","TP","Total","2015","2015","PC","Percentage","0","Units",,,39.3313102722168,,
"DEU","Germany","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","15_29","Population 15-29","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,68.9193954467774,,
"DEU","Germany","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","15_29","Population 15-29","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,52.3469467163086,,
"DEU","Germany","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,45.6621856689453,,
"BEL","Belgium","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","MEN","Men","TP","Total","2005","2005","PC","Percentage","0","Units",,,7.80223989486694,,
"BEL","Belgium","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","MEN","Men","TP","Total","2010","2010","PC","Percentage","0","Units",,,8.89249134063721,,
"BEL","Belgium","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","MEN","Men","TP","Total","2015","2015","PC","Percentage","0","Units",,,14.6990852355957,,
"LTU","Lithuania","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,41.9671516418457,,
"LTU","Lithuania","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,41.8501930236816,,
"LTU","Lithuania","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,54.2390251159668,,
"NOR","Norway","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,3.37866735458374,,
"NOR","Norway","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","50_64","Population 50-64","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,7.29238128662109,,
"NOR","Norway","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,12.3238306045532,,
"ISL","Iceland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,25.9866676330566,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","WOMEN","Women","TP","Total","2005","2005","PC","Percentage","0","Units",,,7.92547035217285,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","WOMEN","Women","TP","Total","2010","2010","PC","Percentage","0","Units",,,15.5432844161987,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,13.6771430969238,,
"NOR","Norway","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,28.6688251495361,,
"NOR","Norway","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,22.6316661834717,,
"NOR","Norway","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,21.7459964752197,,
"POL","Poland","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","HS","High skilled","2005","2005","PC","Percentage","0","Units",,,29.7448539733887,,
"POL","Poland","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","HS","High skilled","2010","2010","PC","Percentage","0","Units",,,35.2739067077637,,
"POL","Poland","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","HS","High skilled","2015","2015","PC","Percentage","0","Units",,,31.6704292297363,,
"AUT","Austria","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,37.6219787597656,,
"AUT","Austria","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,38.1195182800293,,
"AUT","Austria","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,43.2292900085449,,
"CAN","Canada","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,27.495527267456,,
"MEX","Mexico","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,42.424243927002,,
"MEX","Mexico","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,37.8378372192383,,
"AUS","Australia","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","15_29","Population 15-29","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,29.4444446563721,,
"AUS","Australia","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,40.2009086608887,,
"DNK","Denmark","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","WOMEN","Women","TP","Total","2005","2005","PC","Percentage","0","Units",,,11.8446207046509,,
"DNK","Denmark","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","WOMEN","Women","TP","Total","2010","2010","PC","Percentage","0","Units",,,9.56527233123779,,
"DNK","Denmark","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,22.2188034057617,,
"TUR","Türkiye","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,50.5860595703125,,
"TUR","Türkiye","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,37.9935913085938,,
"TUR","Türkiye","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,31.4864177703857,,
"NOR","Norway","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,30.4693908691406,,
"NOR","Norway","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,22.7212982177734,,
"NOR","Norway","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,19.7535190582275,,
"CZE","Czech Republic","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,1.29960536956787,,
"CZE","Czech Republic","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","50_64","Population 50-64","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,1.29081475734711,,
"CZE","Czech Republic","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,8.67017936706543,,
"SVN","Slovenia","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,48.8268051147461,,
"SVN","Slovenia","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,48.8943901062012,,
"SVN","Slovenia","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,46.0222702026367,,
"KOR","Korea","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,13.4328355789185,,
"SWE","Sweden","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","WOMEN","Women","TP","Total","2005","2005","PC","Percentage","0","Units",,,38.1006698608398,,
"SWE","Sweden","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","WOMEN","Women","TP","Total","2010","2010","PC","Percentage","0","Units",,,33.9986343383789,,
"SWE","Sweden","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,32.9255256652832,,
"FRA","France","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","15_29","Population 15-29","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,36.0123710632324,,
